Name,Price,Set,Rarity
Ghirapur Guide,0.25,M19,Uncommon
Gift of Paradise,0.25,M19,Uncommon
Goblin Motivator,0.25,M19,Common
Gravedigger,0.25,M19,Uncommon
Herald of Faith,0.25,M19,Uncommon
Heroic Reinforcements,0.25,M19,Uncommon
Hieromancers Cage,0.25,M19,Uncommon
Highland Lake,0.25,M19,Common
Horizon Scholar,0.25,M19,Uncommon
Island266,0.25,M19,Basic Land
Knightly Valor,0.25,M19,Uncommon
Leonin Vanguard,0.25,M19,Uncommon
Lightning Mare,0.25,M19,Uncommon
Lightning Strike,0.25,M19,Uncommon
Manalith,0.25,M19,Common
Meandering River,0.25,M19,Common
Meteor Golem,0.25,M19,Uncommon
Militia Bugler,0.25,M19,Uncommon
Millstone,0.25,M19,Uncommon
Mountain275,0.25,M19,Basic Land
Murder,0.25,M19,Uncommon
Nightmares Thirst,0.25,M19,Uncommon
Novice Knight,0.25,M19,Uncommon
Plague Mare,0.25,M19,Uncommon
Psychic Symbiont,0.25,M19,Uncommon
Ravenous Harpy,0.25,M19,Uncommon
Recollect,0.25,M19,Uncommon
Rise from the Grave,0.25,M19,Uncommon
Rupture Spire,0.25,M19,Uncommon
Salvager of Secrets,0.25,M19,Common
Shield Mare,0.25,M19,Uncommon
Siegebreaker Giant,0.25,M19,Uncommon
Sift,0.25,M19,Uncommon
Skilled Animator,0.25,M19,Uncommon
Skyrider Patrol,0.25,M19,Uncommon
Sleep,0.25,M19,Uncommon
Sovereigns Bite,0.25,M19,Common
Submerged Boneyard,0.25,M19,Common
Surge Mare,0.25,M19,Uncommon
Swamp272,0.25,M19,Basic Land
Switcheroo,0.25,M19,Uncommon
Tectonic Rift,0.25,M19,Uncommon
Tormenting Voice,0.25,M19,Common
Tranquil Expanse,0.25,M19,Common
Vampire Sovereign,0.25,M19,Uncommon
Viashino Pyromancer,0.25,M19,Common
Volcanic Dragon,0.25,M19,Uncommon
Volley Veteran,0.25,M19,Uncommon
Druid of the Cowl,0.24,M19,Common
Fiery Finish,0.24,M19,Uncommon
Foul Orchard,0.24,M19,Common
Gargoyle Sentinel,0.24,M19,Uncommon
Inferno Hellion,0.24,M19,Uncommon
Revitalize,0.24,M19,Common
Shock,0.24,M19,Common
Skyscanner,0.24,M19,Common
Timber Gorge,0.24,M19,Common
Vampire Neonate,0.24,M19,Common
Vigilant Baloth,0.24,M19,Uncommon
Woodland Stream,0.24,M19,Common
Cancel,0.23,M19,Common
Doomed Dissenter,0.23,M19,Common
Anticipate,0.22,M19,Common
Aviation Pioneer,0.22,M19,Common
Daggerback Basilisk,0.22,M19,Common
Rustwing Falcon,0.22,M19,Common
Smelt,0.22,M19,Common
Take Vengeance,0.22,M19,Common
Swamp269,0.21,M19,Basic Land
Angel of the Dawn,0.20,M19,Common
Boggart Brute,0.20,M19,Common
Bogstomper,0.20,M19,Common
Catalyst Elemental,0.20,M19,Common
Cavalry Drillmaster,0.20,M19,Common
Child of Night,0.20,M19,Common
Colossal Dreadmaw,0.20,M19,Common
Disperse,0.20,M19,Common
Divination,0.20,M19,Common
Duress,0.20,M19,Common
Dwarven Priest,0.20,M19,Common
Dwindle,0.20,M19,Common
Essence Scatter,0.20,M19,Common
Field Creeper,0.20,M19,Common
Forest279,0.20,M19,Basic Land
Gallant Cavalry,0.20,M19,Common
Gearsmith Prodigy,0.20,M19,Common
Ghostform,0.20,M19,Common
Giant Spider,0.20,M19,Common
Highland Game,0.20,M19,Common
Infectious Horror,0.20,M19,Common
Invoke the Divine,0.20,M19,Common
Island265,0.20,M19,Basic Land
Island267,0.20,M19,Basic Land
Island268,0.20,M19,Basic Land
Knight of the Tusk,0.20,M19,Common
Knights Pledge,0.20,M19,Common
Lava Axe,0.20,M19,Common
Loxodon Line Breaker,0.20,M19,Common
Macabre Waltz,0.20,M19,Common
Mighty Leap,0.20,M19,Common
Mind Rot,0.20,M19,Common
Mountain274,0.20,M19,Basic Land
Naturalize,0.20,M19,Common
Oakenform,0.20,M19,Common
Omenspeaker,0.20,M19,Common
Oreskos Swiftclaw,0.20,M19,Common
Plains262,0.20,M19,Basic Land
Rabid Bite,0.20,M19,Common
Rhox Oracle,0.20,M19,Common
Root Snare,0.20,M19,Common
Scholar of Stars,0.20,M19,Common
Skymarch Bloodletter,0.20,M19,Common
Snapping Drake,0.20,M19,Common
Star-Crowned Stag,0.20,M19,Common
Stone Quarry,0.20,M19,Common
Swamp270,0.20,M19,Basic Land
Swamp271,0.20,M19,Basic Land
Talons of Wildwood,0.20,M19,Common
Titanic Growth,0.20,M19,Common
Uncomfortable Chill,0.20,M19,Common
Wall of Mist,0.20,M19,Common
Wall of Vines,0.20,M19,Common
Act of Treason,0.19,M19,Common
Aven Wind Mage,0.19,M19,Common
Bristling Boar,0.19,M19,Common
Centaur Courser,0.19,M19,Common
Daybreak Chaplain,0.19,M19,Common
Electrify,0.19,M19,Common
Explosive Apparatus,0.19,M19,Common
Fire Elemental,0.19,M19,Common
Frilled Sea Serpent,0.19,M19,Common
Greenwood Sentinel,0.19,M19,Common
Havoc Devils,0.19,M19,Common
Hired Blade,0.19,M19,Common
Hostile Minotaur,0.19,M19,Common
Infernal Scarring,0.19,M19,Common
Lichs Caress,0.19,M19,Common
Marauders Axe,0.19,M19,Common
Mountain276,0.19,M19,Basic Land
Pegasus Courser,0.19,M19,Common
Plains261,0.19,M19,Basic Land
Plains263,0.19,M19,Basic Land
Skeleton Archer,0.19,M19,Common
Thornhide Wolves,0.19,M19,Common
Tolarian Scholar,0.19,M19,Common
Totally Lost,0.19,M19,Common
Trumpet Blast,0.19,M19,Common
Trusty Packbeast,0.19,M19,Common
Two-Headed Zombie,0.19,M19,Common
Walking Corpse,0.19,M19,Common
Gearsmith Guardian,0.18,M19,Common
Inspired Charge,0.18,M19,Common
Luminous Bonds,0.18,M19,Common
Onakke Ogre,0.18,M19,Common
Sparktongue Dragon,0.18,M19,Common
Strangling Spores,0.18,M19,Common
Sure Strike,0.18,M19,Common
Forest278,0.17,M19,Basic Land
Plummet,0.17,M19,Common
Mountain273,0.16,M19,Basic Land
Forest280,0.15,M19,Basic Land
Plains264,0.15,M19,Basic Land
Alpine Moon,3.51,M19,Rare
Omniscience,1.68,M19,Mythic
Resplendent Angel,0.46,M19,Mythic
Nicol Bolas the Ravager,0.42,M19,Mythic
Supreme Phantom,0.39,M19,Rare
Scapeshift,0.29,M19,Mythic
Liliana Untouched by Death,0.25,M19,Mythic
Stitchers Supplier,0.22,M19,Uncommon
Sai Master Thopterist,0.17,M19,Rare
Sarkhan Fireblood,0.14,M19,Mythic
Crucible of Worlds,0.13,M19,Mythic
Vivien Reid,0.13,M19,Mythic
Ajani Adversary of Tyrants,0.07,M19,Mythic
Tezzeret Artifice Master,0.07,M19,Mythic
Totally Lost,0.06,M19,Common
Act of Treason,0.05,M19,Common
Aven Wind Mage,0.05,M19,Common
Blanchwood Armor,0.05,M19,Uncommon
Boggart Brute,0.05,M19,Common
Bogstomper,0.05,M19,Common
Cancel,0.05,M19,Common
Colossal Dreadmaw,0.05,M19,Common
Daggerback Basilisk,0.05,M19,Common
Duress,0.05,M19,Common
Explosive Apparatus,0.05,M19,Common
Field Creeper,0.05,M19,Common
Forest277,0.05,M19,Basic Land
Forest278,0.05,M19,Basic Land
Forest279,0.05,M19,Basic Land
Forest280,0.05,M19,Basic Land
Frilled Sea Serpent,0.05,M19,Common
Gargoyle Sentinel,0.05,M19,Uncommon
Ghostform,0.05,M19,Common
Giant Spider,0.05,M19,Common
Gravedigger,0.05,M19,Uncommon
Greenwood Sentinel,0.05,M19,Common
Hired Blade,0.05,M19,Common
Horizon Scholar,0.05,M19,Uncommon
Hostile Minotaur,0.05,M19,Common
Infectious Horror,0.05,M19,Common
Infernal Scarring,0.05,M19,Common
Inferno Hellion,0.05,M19,Uncommon
Island266,0.05,M19,Basic Land
Knightly Valor,0.05,M19,Uncommon
Lava Axe,0.05,M19,Common
Loxodon Line Breaker,0.05,M19,Common
Macabre Waltz,0.05,M19,Common
Marauders Axe,0.05,M19,Common
Millstone,0.05,M19,Uncommon
Mountain274,0.05,M19,Basic Land
Mountain276,0.05,M19,Basic Land
Murder,0.05,M19,Uncommon
Onakke Ogre,0.05,M19,Common
Plains264,0.05,M19,Basic Land
Rabid Bite,0.05,M19,Common
Scholar of Stars,0.05,M19,Common
Sift,0.05,M19,Uncommon
Skeleton Archer,0.05,M19,Common
Skymarch Bloodletter,0.05,M19,Common
Skyrider Patrol,0.05,M19,Uncommon
Snapping Drake,0.05,M19,Common
Sparktongue Dragon,0.05,M19,Common
Swamp272,0.05,M19,Basic Land
Tolarian Scholar,0.05,M19,Common
Trumpet Blast,0.05,M19,Common
Trusty Packbeast,0.05,M19,Common
Wall of Vines,0.05,M19,Common
Aegis of the Heavens,0.04,M19,Uncommon
Aerial Engineer,0.04,M19,Uncommon
Aether Tunnel,0.04,M19,Uncommon
Angel of the Dawn,0.04,M19,Common
Anticipate,0.04,M19,Common
Bone to Ash,0.04,M19,Uncommon
Bristling Boar,0.04,M19,Common
Centaur Courser,0.04,M19,Common
Disperse,0.04,M19,Common
Dwarven Priest,0.04,M19,Common
Electrify,0.04,M19,Common
Epicure of Blood,0.04,M19,Common
Fiery Finish,0.04,M19,Uncommon
Forsaken Sanctuary,0.04,M19,Common
Gallant Cavalry,0.04,M19,Common
Ghastbark Twins,0.04,M19,Uncommon
Ghirapur Guide,0.04,M19,Uncommon
Herald of Faith,0.04,M19,Uncommon
Hieromancers Cage,0.04,M19,Uncommon
Inspired Charge,0.04,M19,Common
Invoke the Divine,0.04,M19,Common
Island267,0.04,M19,Basic Land
Knight of the Tusk,0.04,M19,Common
Lichs Caress,0.04,M19,Common
Luminous Bonds,0.04,M19,Common
Make a Stand,0.04,M19,Uncommon
Meandering River,0.04,M19,Common
Meteor Golem,0.04,M19,Uncommon
Mighty Leap,0.04,M19,Common
Mind Rot,0.04,M19,Common
Nightmares Thirst,0.04,M19,Uncommon
Novice Knight,0.04,M19,Uncommon
Pegasus Courser,0.04,M19,Common
Plains261,0.04,M19,Basic Land
Plains262,0.04,M19,Basic Land
Plummet,0.04,M19,Common
Psychic Symbiont,0.04,M19,Uncommon
Ravenous Harpy,0.04,M19,Uncommon
Rise from the Grave,0.04,M19,Uncommon
Root Snare,0.04,M19,Common
Rupture Spire,0.04,M19,Uncommon
Siegebreaker Giant,0.04,M19,Uncommon
Star-Crowned Stag,0.04,M19,Common
Strangling Spores,0.04,M19,Common
Submerged Boneyard,0.04,M19,Common
Sure Strike,0.04,M19,Common
Surge Mare,0.04,M19,Uncommon
Swamp269,0.04,M19,Basic Land
Swamp270,0.04,M19,Basic Land
Take Vengeance,0.04,M19,Common
Tectonic Rift,0.04,M19,Uncommon
Thornhide Wolves,0.04,M19,Common
Titanic Growth,0.04,M19,Common
Two-Headed Zombie,0.04,M19,Common
Uncomfortable Chill,0.04,M19,Common
Volcanic Dragon,0.04,M19,Uncommon
Walking Corpse,0.04,M19,Common
Woodland Stream,0.04,M19,Common
Abnormal Endurance,0.03,M19,Common
Aethershield Artificer,0.03,M19,Uncommon
Ajanis Pridemate,0.03,M19,Uncommon
Ajanis Welcome,0.03,M19,Uncommon
Arcades the Strategist,0.03,M19,Mythic
Arcane Encyclopedia,0.03,M19,Uncommon
Aviation Pioneer,0.03,M19,Common
Blood Divination,0.03,M19,Uncommon
Brawl-Bash Ogre,0.03,M19,Uncommon
Catalyst Elemental,0.03,M19,Common
Cavalry Drillmaster,0.03,M19,Common
Child of Night,0.03,M19,Common
Cinder Barrens,0.03,M19,Common
Cleansing Nova,0.03,M19,Rare
Colossal Majesty,0.03,M19,Uncommon
Crash Through,0.03,M19,Common
Daybreak Chaplain,0.03,M19,Common
Declare Dominance,0.03,M19,Uncommon
Departed Deckhand,0.03,M19,Uncommon
Diamond Mare,0.03,M19,Uncommon
Diregraf Ghoul,0.03,M19,Uncommon
Divination,0.03,M19,Common
Doomed Dissenter,0.03,M19,Common
Doublecast,0.03,M19,Uncommon
Draconic Disciple,0.03,M19,Uncommon
Dragon Egg,0.03,M19,Uncommon
Druid of Horns,0.03,M19,Uncommon
Druid of the Cowl,0.03,M19,Common
Dryad Greenseeker,0.03,M19,Uncommon
Dwindle,0.03,M19,Common
Elvish Rejuvenator,0.03,M19,Common
Enigma Drake,0.03,M19,Uncommon
Essence Scatter,0.03,M19,Common
Exclusion Mage,0.03,M19,Uncommon
Fell Specter,0.03,M19,Uncommon
Fire Elemental,0.03,M19,Common
Foul Orchard,0.03,M19,Common
Fountain of Renewal,0.03,M19,Uncommon
Gearsmith Guardian,0.03,M19,Common
Gearsmith Prodigy,0.03,M19,Common
Gift of Paradise,0.03,M19,Uncommon
Gigantosaurus,0.03,M19,Rare
Goblin Instigator,0.03,M19,Common
Goblin Motivator,0.03,M19,Common
Goblin Trashmaster,0.03,M19,Rare
Guttersnipe,0.03,M19,Uncommon
Havoc Devils,0.03,M19,Common
Heroic Reinforcements,0.03,M19,Uncommon
Highland Game,0.03,M19,Common
Highland Lake,0.03,M19,Common
Island265,0.03,M19,Basic Land
Island268,0.03,M19,Basic Land
Knights Pledge,0.03,M19,Common
Leonin Vanguard,0.03,M19,Uncommon
Lightning Mare,0.03,M19,Uncommon
Lightning Strike,0.03,M19,Uncommon
Lilianas Contract,0.03,M19,Rare
Manalith,0.03,M19,Common
Militia Bugler,0.03,M19,Uncommon
Mirror Image,0.03,M19,Uncommon
Mountain273,0.03,M19,Basic Land
Mountain275,0.03,M19,Basic Land
Naturalize,0.03,M19,Common
Oakenform,0.03,M19,Common
Omenspeaker,0.03,M19,Common
Oreskos Swiftclaw,0.03,M19,Common
Palladia-Mors the Ruiner,0.03,M19,Mythic
Plague Mare,0.03,M19,Uncommon
Plains263,0.03,M19,Basic Land
Poison-Tip Archer,0.03,M19,Uncommon
Psychic Corrosion,0.03,M19,Uncommon
Reassembling Skeleton,0.03,M19,Uncommon
Reclamation Sage,0.03,M19,Uncommon
Recollect,0.03,M19,Uncommon
Regal Bloodlord,0.03,M19,Uncommon
Reliquary Tower,0.03,M19,Uncommon
Revitalize,0.03,M19,Common
Rhox Oracle,0.03,M19,Common
Rogues Gloves,0.03,M19,Uncommon
Rustwing Falcon,0.03,M19,Common
Salvager of Secrets,0.03,M19,Common
Satyr Enchanter,0.03,M19,Uncommon
Shield Mare,0.03,M19,Uncommon
Shock,0.03,M19,Common
Skilled Animator,0.03,M19,Uncommon
Skyscanner,0.03,M19,Common
Sleep,0.03,M19,Uncommon
Smelt,0.03,M19,Common
Sovereigns Bite,0.03,M19,Common
Stone Quarry,0.03,M19,Common
Suspicious Bookcase,0.03,M19,Uncommon
Swamp271,0.03,M19,Basic Land
Switcheroo,0.03,M19,Uncommon
Talons of Wildwood,0.03,M19,Common
Thud,0.03,M19,Uncommon
Timber Gorge,0.03,M19,Common
Tormenting Voice,0.03,M19,Common
Tranquil Expanse,0.03,M19,Common
Vampire Neonate,0.03,M19,Common
Vampire Sovereign,0.03,M19,Uncommon
Viashino Pyromancer,0.03,M19,Common
Vigilant Baloth,0.03,M19,Uncommon
Vine Mare,0.03,M19,Uncommon
Volley Veteran,0.03,M19,Uncommon
Wall of Mist,0.03,M19,Common
Ajanis Last Stand,0.02,M19,Rare
Amulet of Safekeeping,0.02,M19,Rare
Apex of Power,0.02,M19,Mythic
Banefire,0.02,M19,Rare
Bone Dragon,0.02,M19,Mythic
Chaos Wand,0.02,M19,Rare
Chromium the Mutable,0.02,M19,Mythic
Dark-Dweller Oracle,0.02,M19,Rare
Death Baron,0.02,M19,Rare
Demanding Dragon,0.02,M19,Rare
Demon of Catastrophes,0.02,M19,Rare
Desecrated Tomb,0.02,M19,Rare
Detection Tower,0.02,M19,Rare
Dismissive Pyromancer,0.02,M19,Rare
Djinn of Wishes,0.02,M19,Rare
Dragons Hoard,0.02,M19,Rare
Elvish Clancaller,0.02,M19,Rare
Fraying Omnipotence,0.02,M19,Rare
Goreclaw Terror of Qal Sisma,0.02,M19,Rare
Graveyard Marshal,0.02,M19,Rare
Hungering Hydra,0.02,M19,Rare
Infernal Reckoning,0.02,M19,Rare
Isareth the Awakener,0.02,M19,Rare
Isolate,0.02,M19,Rare
Lathliss Dragon Queen,0.02,M19,Rare
Lena Selfless Champion,0.02,M19,Rare
Leonin Warleader,0.02,M19,Rare
Magistrates Scepter,0.02,M19,Rare
Mentor of the Meek,0.02,M19,Rare
Metamorphic Alteration,0.02,M19,Rare
Mistcaller,0.02,M19,Rare
Mystic Archaeologist,0.02,M19,Rare
One with the Machine,0.02,M19,Rare
Open the Graves,0.02,M19,Rare
Patient Rebuilding,0.02,M19,Rare
Pelakka Wurm,0.02,M19,Rare
Phylactery Lich,0.02,M19,Rare
Prodigious Growth,0.02,M19,Rare
Remorseful Cleric,0.02,M19,Rare
Runic Armasaur,0.02,M19,Rare
Sarkhans Unsealing,0.02,M19,Rare
Sigiled Sword of Valeron,0.02,M19,Rare
Spit Flame,0.02,M19,Rare
Suncleanser,0.02,M19,Rare
Thorn Lieutenant,0.02,M19,Rare
Transmogrifying Wand,0.02,M19,Rare
Vaevictis Asmadi the Dire,0.02,M19,Mythic
Valiant Knight,0.02,M19,Rare
Viviens Invocation,0.02,M19,Rare
Windreader Sphinx,0.02,M19,Rare
"Tabletop
 287","DECLINING CARDS
37▼","PRICE CHANGE
0.07","RISING CARDS
16▲"
Shadowspear,22.41,THB,Rare
Kroxa Titan of Deaths Hunger,21.96,THB,Mythic
Heliod Sun-Crowned,20.80,THB,Mythic
Nyxbloom Ancient,19.30,THB,Mythic
Dryad of the Ilysian Grove,17.09,THB,Rare
Uro Titan of Natures Wrath,13.67,THB,Mythic
Thassa Deep-Dwelling,12.99,THB,Mythic
Thassas Oracle,11.00,THB,Rare
Idyllic Tutor,8.44,THB,Rare
Klothys God of Destiny,7.59,THB,Mythic
Setessan Champion,7.34,THB,Rare
Heliods Intervention,6.00,THB,Rare
Underworld Breach,5.82,THB,Rare
Destiny Spinner,4.92,THB,Uncommon
Ashiok Nightmare Muse,4.11,THB,Mythic
Nyx Lotus,4.11,THB,Rare
Kiora Bests the Sea God,4.05,THB,Mythic
Nylea Keen-Eyed,3.98,THB,Mythic
Calix Destinys Hand,3.64,THB,Mythic
Ox of Agonas,2.80,THB,Mythic
Soul-Guide Lantern,2.76,THB,Uncommon
Purphoros Bronze-Blooded,2.69,THB,Mythic
Ashiok Sculptor of Fears,2.50,THB,Mythic
Erebos Bleak-Hearted,2.14,THB,Mythic
Polukranos Unchained,1.64,THB,Mythic
Woe Strider,1.50,THB,Rare
Elspeth Suns Nemesis,1.43,THB,Mythic
Nadir Kraken,1.31,THB,Rare
Island251,1.11,THB,Common
Forest254,1.10,THB,Common
Temple of Malice,1.07,THB,Rare
Temple of Plenty,1.01,THB,Rare
Arasta of the Endless Web,1.00,THB,Rare
Hydras Growth,1.00,THB,Uncommon
Swamp252,1.00,THB,Common
Mountain253,0.99,THB,Common
Temple of Abandon,0.99,THB,Rare
Temple of Deceit,0.90,THB,Rare
Labyrinth of Skophos,0.89,THB,Rare
Nightmare Shepherd,0.89,THB,Rare
Elspeth Undaunted Hero,0.80,THB,Mythic
Nyleas Intervention,0.75,THB,Rare
Plains250,0.75,THB,Common
Thryx the Sudden Storm,0.71,THB,Rare
Archon of Suns Grace,0.69,THB,Rare
Gray Merchant of Asphodel,0.59,THB,Uncommon
Kunoros Hound of Athreos,0.56,THB,Rare
Elspeth Conquers Death,0.51,THB,Rare
Gravebreaker Lamia,0.51,THB,Rare
Bronzehide Lion,0.50,THB,Rare
Dream Trawler,0.50,THB,Rare
Ereboss Intervention,0.50,THB,Rare
Shatter the Sky,0.50,THB,Rare
Storms Wrath,0.50,THB,Rare
Tectonic Giant,0.50,THB,Rare
Temple of Enlightenment,0.50,THB,Rare
Alseid of Lifes Bounty,0.49,THB,Uncommon
Field of Ruin,0.49,THB,Uncommon
Daxos Blessed by the Sun,0.46,THB,Uncommon
Thassas Intervention,0.46,THB,Rare
Treacherous Blessing,0.46,THB,Rare
Underworld Dreams,0.46,THB,Uncommon
Wavebreak Hippocamp,0.45,THB,Rare
Atris Oracle of Half-Truths,0.43,THB,Rare
Phoenix of Ash,0.43,THB,Rare
Eat to Extinction,0.42,THB,Rare
Protean Thaumaturge,0.41,THB,Rare
Enigmatic Incarnation,0.40,THB,Rare
Gallia of the Endless Dance,0.40,THB,Rare
Renata Called to the Hunt,0.40,THB,Uncommon
Mirror Shield,0.39,THB,Uncommon
The Akroan War,0.39,THB,Rare
Eidolon of Obstruction,0.36,THB,Rare
Aphemia the Cacophony,0.35,THB,Rare
Haktos the Unscarred,0.35,THB,Rare
Mantle of the Wolf,0.35,THB,Rare
Storm Herald,0.35,THB,Rare
The First Iroan Games,0.35,THB,Rare
Tymaret Calls the Dead,0.35,THB,Rare
Dalakos Crafter of Wonders,0.34,THB,Rare
Staggering Insight,0.34,THB,Uncommon
Wolfwillow Haven,0.34,THB,Uncommon
Ashioks Erasure,0.33,THB,Rare
Cling to Dust,0.33,THB,Uncommon
Purphoross Intervention,0.33,THB,Rare
Allure of the Unknown,0.30,THB,Rare
Taranika Akroan Veteran,0.30,THB,Rare
Nessian Boar,0.29,THB,Rare
Drag to the Underworld,0.26,THB,Uncommon
Ilysian Caryatid,0.26,THB,Common
Siona Captain of the Pyleas,0.26,THB,Uncommon
The Birth of Meletis,0.26,THB,Uncommon
Acolyte of Affliction,0.25,THB,Uncommon
Agonizing Remorse,0.25,THB,Uncommon
Alirios Enraptured,0.25,THB,Uncommon
Anax Hardened in the Forge,0.25,THB,Uncommon
Archon of Falling Stars,0.25,THB,Uncommon
Banishing Light,0.25,THB,Uncommon
Blood Aspirant,0.25,THB,Uncommon
Callaphe Beloved of the Sea,0.25,THB,Uncommon
Careless Celebrant,0.25,THB,Uncommon
Chainweb Aracnir,0.25,THB,Uncommon
Commanding Presence,0.25,THB,Uncommon
Dawn Evangel,0.25,THB,Uncommon
Dreamshaper Shaman,0.25,THB,Uncommon
Elspeths Nightmare,0.25,THB,Uncommon
Escape Velocity,0.25,THB,Uncommon
Eutropia the Twice-Favored,0.25,THB,Uncommon
Furious Rise,0.25,THB,Uncommon
Hateful Eidolon,0.25,THB,Uncommon
Heliods Punishment,0.25,THB,Uncommon
Hero of the Nyxborn,0.25,THB,Uncommon
Inevitable End,0.25,THB,Uncommon
Klothyss Design,0.25,THB,Uncommon
Medomais Prophecy,0.25,THB,Uncommon
Minions Return,0.25,THB,Uncommon
Mire Triton,0.25,THB,Uncommon
Mystic Repeal,0.25,THB,Uncommon
Nessian Hornbeetle,0.25,THB,Uncommon
Nessian Wanderer,0.25,THB,Uncommon
Omen of the Sea,0.25,THB,Common
Phalanx Tactics,0.25,THB,Uncommon
Pheres-Band Brawler,0.25,THB,Uncommon
Reverent Hoplite,0.25,THB,Uncommon
Sage of Mysteries,0.25,THB,Uncommon
Sentinels Eyes,0.25,THB,Common
Setessan Petitioner,0.25,THB,Uncommon
Shimmerwing Chimera,0.25,THB,Uncommon
Shoal Kraken,0.25,THB,Uncommon
Slaughter-Priest of Mogis,0.25,THB,Uncommon
Stinging Lionfish,0.25,THB,Uncommon
Sweet Oblivion,0.25,THB,Uncommon
The Binding of the Titans,0.25,THB,Uncommon
The Triumph of Anax,0.25,THB,Uncommon
Thrill of Possibility,0.25,THB,Common
Thundering Chariot,0.25,THB,Uncommon
Tymaret Chosen from Death,0.25,THB,Uncommon
Underworld Fires,0.25,THB,Uncommon
Warden of the Chained,0.25,THB,Uncommon
Whirlwind Denial,0.25,THB,Uncommon
Devourer of Memory,0.24,THB,Uncommon
Enemy of Enlightenment,0.24,THB,Uncommon
Entrancing Lyre,0.24,THB,Uncommon
Fateful End,0.24,THB,Uncommon
Favored of Iroas,0.24,THB,Uncommon
Glimpse of Freedom,0.24,THB,Uncommon
Hero of the Winds,0.24,THB,Uncommon
Heroes of the Revel,0.24,THB,Uncommon
Impending Doom,0.24,THB,Uncommon
Lagonna-Band Storyteller,0.24,THB,Uncommon
Mischievous Chimera,0.24,THB,Uncommon
Nyx Herald,0.24,THB,Uncommon
One with the Stars,0.24,THB,Uncommon
Pharikas Spawn,0.24,THB,Uncommon
Rise to Glory,0.24,THB,Uncommon
Sea Gods Scorn,0.24,THB,Uncommon
Skophos Maze-Warden,0.24,THB,Uncommon
Threnody Singer,0.24,THB,Uncommon
Dreamstalker Manticore,0.23,THB,Uncommon
Heliods Pilgrim,0.23,THB,Common
Moss Viper,0.23,THB,Common
Omen of the Hunt,0.23,THB,Common
Stern Dismissal,0.23,THB,Common
Altar of the Pantheon,0.22,THB,Common
Karametras Blessing,0.22,THB,Common
Return to Nature,0.22,THB,Common
Transcendent Envoy,0.22,THB,Common
Flicker of Fate,0.21,THB,Common
Thirst for Meaning,0.21,THB,Common
Fruit of Tizerus,0.20,THB,Common
Funeral Rites,0.20,THB,Common
Hyrax Tower Scout,0.20,THB,Common
Lampad of Deaths Vigil,0.20,THB,Common
Naiad of Hidden Coves,0.20,THB,Common
Nyleas Forerunner,0.20,THB,Common
Omen of the Dead,0.20,THB,Common
Omen of the Forge,0.20,THB,Common
Omen of the Sun,0.20,THB,Common
Pharikas Libation,0.20,THB,Common
Revoke Existence,0.20,THB,Common
Riptide Turtle,0.20,THB,Common
Setessan Training,0.20,THB,Common
Travelers Amulet,0.20,THB,Common
Unknown Shores,0.20,THB,Common
Aspect of Lamprey,0.19,THB,Common
Blight-Breath Catoblepas,0.19,THB,Common
Captivating Unicorn,0.19,THB,Common
Daybreak Chimera,0.19,THB,Common
Discordant Piper,0.19,THB,Common
Eidolon of Philosophy,0.19,THB,Common
Elite Instructor,0.19,THB,Common
Infuriate,0.19,THB,Common
Mires Grasp,0.19,THB,Common
Plummet,0.19,THB,Common
Skola Grovedancer,0.19,THB,Common
Soulreaper of Mogis,0.19,THB,Common
Starlit Mantle,0.19,THB,Common
Sunmane Pegasus,0.19,THB,Common
Underworld Rage-Hound,0.19,THB,Common
Venomous Hierophant,0.19,THB,Common
Voracious Typhon,0.19,THB,Common
Warbriar Blessing,0.19,THB,Common
Wings of Hubris,0.19,THB,Common
Aspect of Manticore,0.18,THB,Common
Brine Giant,0.18,THB,Common
Bronze Sword,0.18,THB,Common
Chain to Memory,0.18,THB,Common
Deny the Divine,0.18,THB,Common
Final Death,0.18,THB,Common
Final Flare,0.18,THB,Common
Flummoxed Cyclops,0.18,THB,Common
Grim Physician,0.18,THB,Common
Hero of the Games,0.18,THB,Common
Indomitable Will,0.18,THB,Common
Irreverent Revelers,0.18,THB,Common
Leonin of the Lost Pride,0.18,THB,Common
Memory Drain,0.18,THB,Common
Mogiss Favor,0.18,THB,Common
Nyleas Huntmaster,0.18,THB,Common
Nyxborn Colossus,0.18,THB,Common
Nyxborn Marauder,0.18,THB,Common
Oread of Mountains Blaze,0.18,THB,Common
Portent of Betrayal,0.18,THB,Common
Rage-Scarred Berserker,0.18,THB,Common
Relentless Pursuit,0.18,THB,Common
Rumbling Sentry,0.18,THB,Common
Satyrs Cunning,0.18,THB,Common
Scavenging Harpy,0.18,THB,Common
Setessan Skirmisher,0.18,THB,Common
Temple Thief,0.18,THB,Common
Towering-Wave Mystic,0.18,THB,Common
Triumphant Surge,0.18,THB,Common
Underworld Charger,0.18,THB,Common
Gift of Strength,0.17,THB,Common
Hero of the Pride,0.17,THB,Common
Incendiary Oracle,0.17,THB,Common
Inspire Awe,0.17,THB,Common
Iroass Blessing,0.17,THB,Common
Loathsome Chimera,0.17,THB,Common
Nexus Wardens,0.17,THB,Common
Nyxborn Seaguard,0.17,THB,Common
Pious Wayfarer,0.17,THB,Common
Skophos Warleader,0.17,THB,Common
Sleep of the Dead,0.17,THB,Common
