Name,Price,Set,Rarity
Perilous Shadow,0.18,RTR,Common
Runewing,0.18,RTR,Common
Sewer Shambler,0.18,RTR,Common
Sluiceway Scorpion,0.18,RTR,Common
Spawn of Rix Maadi,0.18,RTR,Common
Splatter Thug,0.18,RTR,Common
Trestle Troll,0.18,RTR,Common
Trostanis Judgment,0.18,RTR,Common
Armory Guard,0.17,RTR,Common
Cobblebrute,0.17,RTR,Common
Common Bond,0.17,RTR,Common
Concordia Pegasus,0.17,RTR,Common
Dead Reveler,0.17,RTR,Common
Destroy the Evidence,0.17,RTR,Common
Drudge Beetle,0.17,RTR,Common
Explosive Impact,0.17,RTR,Common
Isperias Skywatch,0.17,RTR,Common
Korozda Monitor,0.17,RTR,Common
Paralyzing Grasp,0.17,RTR,Common
Pursuit of Flight,0.17,RTR,Common
Stonefare Crocodile,0.17,RTR,Common
Sunspire Griffin,0.17,RTR,Common
Tower Drake,0.17,RTR,Common
Towering Indrik,0.17,RTR,Common
Vassal Soul,0.17,RTR,Common
Viashino Racketeer,0.17,RTR,Common
Axebane Stag,0.16,RTR,Common
Tenement Crasher,0.15,RTR,Common
Rest in Peace,4.85,RTR,Rare
Steam Vents,3.96,RTR,Rare
Supreme Verdict,3.33,RTR,Rare
Blood Crypt,2.84,RTR,Rare
Hallowed Fountain,2.44,RTR,Rare
Temple Garden,1.15,RTR,Rare
Abrupt Decay,0.94,RTR,Rare
Cyclonic Rift,0.50,RTR,Rare
Worldspine Wurm,0.49,RTR,Mythic
Overgrown Tomb,0.48,RTR,Rare
Deathrite Shaman,0.29,RTR,Rare
Utvara Hellkite,0.25,RTR,Mythic
Dreadbore,0.19,RTR,Rare
Pithing Needle,0.18,RTR,Rare
Jarad Golgari Lich Lord,0.15,RTR,Mythic
Sphinxs Revelation,0.15,RTR,Mythic
Rakdoss Return,0.11,RTR,Mythic
Vraska the Unseen,0.10,RTR,Mythic
Angel of Serenity,0.08,RTR,Mythic
Detention Sphere,0.08,RTR,Rare
Trostani Selesnyas Voice,0.08,RTR,Mythic
Jace Architect of Thought,0.06,RTR,Mythic
Selesnya Guildgate,0.05,RTR,Common
Aquus Steed,0.04,RTR,Uncommon
Assassins Strike,0.04,RTR,Uncommon
Bazaar Krovod,0.04,RTR,Uncommon
Brushstrider,0.04,RTR,Uncommon
Chorus of Might,0.04,RTR,Common
Concordia Pegasus,0.04,RTR,Common
Deviant Glee,0.04,RTR,Common
Fall of the Gavel,0.04,RTR,Uncommon
Fencing Ace,0.04,RTR,Uncommon
Frostburn Weird,0.04,RTR,Common
Gore-House Chainwalker,0.04,RTR,Common
Minotaur Aggressor,0.04,RTR,Uncommon
Rakdos Ragemutt,0.04,RTR,Uncommon
Rakdos Ringleader,0.04,RTR,Uncommon
Rix Maadi Guildmage,0.04,RTR,Uncommon
Rubbleback Rhino,0.04,RTR,Common
Security Blockade,0.04,RTR,Uncommon
Selesnya Sentry,0.04,RTR,Common
Skyline Predator,0.04,RTR,Uncommon
Stab Wound,0.04,RTR,Common
Stealer of Secrets,0.04,RTR,Common
Survey the Wreckage,0.04,RTR,Common
Tavern Swindler,0.04,RTR,Uncommon
Aerial Predation,0.03,RTR,Common
Armory Guard,0.03,RTR,Common
Auger Spree,0.03,RTR,Common
Avenging Arrow,0.03,RTR,Common
Batterhorn,0.03,RTR,Common
Bellows Lizard,0.03,RTR,Common
Cancel,0.03,RTR,Common
Catacomb Slug,0.03,RTR,Common
Centaurs Herald,0.03,RTR,Common
Chemisters Trick,0.03,RTR,Common
Cobblebrute,0.03,RTR,Common
Common Bond,0.03,RTR,Common
Crosstown Courier,0.03,RTR,Common
Daggerdrome Imp,0.03,RTR,Common
Dark Revenant,0.03,RTR,Uncommon
Dead Reveler,0.03,RTR,Common
Downsize,0.03,RTR,Common
Dreg Mangler,0.03,RTR,Uncommon
Drudge Beetle,0.03,RTR,Common
Dynacharge,0.03,RTR,Common
Essence Backlash,0.03,RTR,Common
Explosive Impact,0.03,RTR,Common
Giant Growth,0.03,RTR,Common
Golgari Guildgate,0.03,RTR,Common
Golgari Longlegs,0.03,RTR,Common
Guttersnipe,0.03,RTR,Uncommon
Hellhole Flailer,0.03,RTR,Uncommon
Inaction Injunction,0.03,RTR,Common
Isperias Skywatch,0.03,RTR,Common
Knightly Valor,0.03,RTR,Common
Korozda Monitor,0.03,RTR,Common
Launch Party,0.03,RTR,Common
Mind Rot,0.03,RTR,Common
New Prahv Guildmage,0.03,RTR,Uncommon
Ogre Jailbreaker,0.03,RTR,Common
Paralyzing Grasp,0.03,RTR,Common
Perilous Shadow,0.03,RTR,Common
Pursuit of Flight,0.03,RTR,Common
Racecourse Fury,0.03,RTR,Uncommon
Rakdos Cackler,0.03,RTR,Uncommon
Rakdos Shred-Freak,0.03,RTR,Common
Savage Surge,0.03,RTR,Uncommon
Skymark Roc,0.03,RTR,Uncommon
Sluiceway Scorpion,0.03,RTR,Common
Soul Tithe,0.03,RTR,Uncommon
Soulsworn Spirit,0.03,RTR,Uncommon
Spawn of Rix Maadi,0.03,RTR,Common
Stonefare Crocodile,0.03,RTR,Common
Street Spasm,0.03,RTR,Uncommon
Street Sweeper,0.03,RTR,Uncommon
Sunspire Griffin,0.03,RTR,Common
Teleportal,0.03,RTR,Uncommon
Tenement Crasher,0.03,RTR,Common
Terrus Wurm,0.03,RTR,Common
Thoughtflare,0.03,RTR,Uncommon
Tower Drake,0.03,RTR,Common
Towering Indrik,0.03,RTR,Common
Trestle Troll,0.03,RTR,Common
Vassal Soul,0.03,RTR,Common
Viashino Racketeer,0.03,RTR,Common
Annihilating Fire,0.02,RTR,Common
Archweaver,0.02,RTR,Uncommon
Arrest,0.02,RTR,Uncommon
Axebane Guardian,0.02,RTR,Common
Axebane Stag,0.02,RTR,Common
Azorius Arrester,0.02,RTR,Common
Azorius Charm,0.02,RTR,Uncommon
Azorius Guildgate,0.02,RTR,Common
Azorius Justiciar,0.02,RTR,Uncommon
Azorius Keyrune,0.02,RTR,Uncommon
Blistercoil Weird,0.02,RTR,Uncommon
Bloodfray Giant,0.02,RTR,Uncommon
Blustersquall,0.02,RTR,Uncommon
Call of the Conclave,0.02,RTR,Uncommon
Carnival Hellsteed,0.02,RTR,Rare
Centaur Healer,0.02,RTR,Common
Chaos Imps,0.02,RTR,Rare
Chronic Flooding,0.02,RTR,Common
Civic Saber,0.02,RTR,Uncommon
Codex Shredder,0.02,RTR,Uncommon
Coursers Accord,0.02,RTR,Common
Cremate,0.02,RTR,Common
Deadbridge Goliath,0.02,RTR,Rare
Destroy the Evidence,0.02,RTR,Common
Dispel,0.02,RTR,Common
Doorkeeper,0.02,RTR,Common
Drainpipe Vermin,0.02,RTR,Common
Dramatic Rescue,0.02,RTR,Common
Druids Deliverance,0.02,RTR,Common
Dryad Militant,0.02,RTR,Uncommon
Electrickery,0.02,RTR,Common
Epic Experiment,0.02,RTR,Mythic
Ethereal Armor,0.02,RTR,Common
Eyes in the Skies,0.02,RTR,Common
Faerie Impostor,0.02,RTR,Uncommon
Gatecreeper Vine,0.02,RTR,Common
Gobbling Ooze,0.02,RTR,Uncommon
Goblin Electromancer,0.02,RTR,Common
Goblin Rally,0.02,RTR,Uncommon
Golgari Charm,0.02,RTR,Uncommon
Golgari Decoy,0.02,RTR,Uncommon
Golgari Keyrune,0.02,RTR,Uncommon
Grim Roustabout,0.02,RTR,Common
Grisly Salvage,0.02,RTR,Common
Heroes Reunion,0.02,RTR,Uncommon
Horncallers Chant,0.02,RTR,Common
Hover Barrier,0.02,RTR,Uncommon
Hussar Patrol,0.02,RTR,Common
Inspiration,0.02,RTR,Common
Izzet Charm,0.02,RTR,Uncommon
Izzet Guildgate,0.02,RTR,Common
Izzet Keyrune,0.02,RTR,Uncommon
Izzet Staticaster,0.02,RTR,Uncommon
Judges Familiar,0.02,RTR,Uncommon
Keening Apparition,0.02,RTR,Common
Korozda Guildmage,0.02,RTR,Uncommon
Lobber Crew,0.02,RTR,Common
Lyev Skyknight,0.02,RTR,Uncommon
Mizzium Skin,0.02,RTR,Common
Necropolis Regent,0.02,RTR,Mythic
Nivix Guildmage,0.02,RTR,Uncommon
Oak Street Innkeeper,0.02,RTR,Uncommon
Pack Rat,0.02,RTR,Rare
Phantom General,0.02,RTR,Uncommon
Psychic Spiral,0.02,RTR,Uncommon
Pyroconvergence,0.02,RTR,Uncommon
Rakdos Charm,0.02,RTR,Uncommon
Rakdos Guildgate,0.02,RTR,Common
Rakdos Keyrune,0.02,RTR,Uncommon
Rakdos Lord of Riots,0.02,RTR,Mythic
Risen Sanctuary,0.02,RTR,Uncommon
Rites of Reaping,0.02,RTR,Uncommon
Rogues Passage,0.02,RTR,Uncommon
Rootborn Defenses,0.02,RTR,Common
Runewing,0.02,RTR,Common
Search Warrant,0.02,RTR,Common
Search the City,0.02,RTR,Rare
Seek the Horizon,0.02,RTR,Uncommon
Selesnya Charm,0.02,RTR,Uncommon
Selesnya Keyrune,0.02,RTR,Uncommon
Seller of Songbirds,0.02,RTR,Common
Sewer Shambler,0.02,RTR,Common
Shrieking Affliction,0.02,RTR,Uncommon
Skull Rend,0.02,RTR,Common
Slime Molding,0.02,RTR,Uncommon
Slitherhead,0.02,RTR,Uncommon
Slum Reaper,0.02,RTR,Uncommon
Sphere of Safety,0.02,RTR,Uncommon
Sphinx of the Chimes,0.02,RTR,Rare
Splatter Thug,0.02,RTR,Common
Sundering Growth,0.02,RTR,Common
Swift Justice,0.02,RTR,Common
Syncopate,0.02,RTR,Uncommon
Tablet of the Guilds,0.02,RTR,Uncommon
Thrill-Kill Assassin,0.02,RTR,Uncommon
Trained Caracal,0.02,RTR,Common
Traitorous Instinct,0.02,RTR,Common
Transguild Promenade,0.02,RTR,Common
Treasured Find,0.02,RTR,Uncommon
Trostanis Judgment,0.02,RTR,Common
Ultimate Price,0.02,RTR,Uncommon
Urban Burgeoning,0.02,RTR,Common
Vandalblast,0.02,RTR,Uncommon
Vitu-Ghazi Guildmage,0.02,RTR,Uncommon
Voidwielder,0.02,RTR,Common
Zanikev Locust,0.02,RTR,Uncommon
Archon of the Triumvirate,0.01,RTR,Rare
Armada Wurm,0.01,RTR,Mythic
Ash Zealot,0.01,RTR,Rare
Azors Elocutors,0.01,RTR,Rare
Chromatic Lantern,0.01,RTR,Rare
Collective Blessing,0.01,RTR,Rare
Conjured Currency,0.01,RTR,Rare
Corpsejack Menace,0.01,RTR,Rare
Counterflux,0.01,RTR,Rare
Cryptborn Horror,0.01,RTR,Rare
Deaths Presence,0.01,RTR,Rare
Desecration Demon,0.01,RTR,Rare
Fireminds Foresight,0.01,RTR,Rare
Grave Betrayal,0.01,RTR,Rare
Grove of the Guardian,0.01,RTR,Rare
Growing Ranks,0.01,RTR,Rare
Guild Feud,0.01,RTR,Rare
Havoc Festival,0.01,RTR,Rare
Hypersonic Dragon,0.01,RTR,Rare
Isperia Supreme Judge,0.01,RTR,Mythic
Jarads Orders,0.01,RTR,Rare
Lotleth Troll,0.01,RTR,Rare
Loxodon Smiter,0.01,RTR,Rare
Mana Bloom,0.01,RTR,Rare
Martial Law,0.01,RTR,Rare
Mercurial Chemister,0.01,RTR,Rare
Mizzium Mortars,0.01,RTR,Rare
Niv-Mizzet Dracogenius,0.01,RTR,Mythic
Nivmagus Elemental,0.01,RTR,Rare
Palisade Giant,0.01,RTR,Rare
Precinct Captain,0.01,RTR,Rare
Righteous Authority,0.01,RTR,Rare
Slaughter Games,0.01,RTR,Rare
Underworld Connections,0.01,RTR,Rare
Volatile Rig,0.01,RTR,Rare
Wayfaring Temple,0.01,RTR,Rare
Wild Beastmaster,0.01,RTR,Rare
"Tabletop
 254","DECLINING CARDS
52▼","PRICE CHANGE
-0.95","RISING CARDS
16▲"
Liliana of the Dark Realms,19.25,M13,Mythic
Primordial Hydra,17.16,M13,Mythic
Omniscience,16.07,M13,Mythic
Akromas Memorial,13.03,M13,Mythic
Vampire Nocturnus,10.00,M13,Mythic
Worldfire,7.99,M13,Mythic
Drowned Catacomb,7.37,M13,Rare
Jace Memory Adept,6.61,M13,Mythic
Nicol Bolas Planeswalker,5.35,M13,Mythic
Gilded Lotus,5.13,M13,Rare
Sublime Archangel,5.06,M13,Mythic
Krenko Mob Boss,4.86,M13,Rare
Fervor,4.54,M13,Rare
Dragonskull Summit,4.51,M13,Rare
Glacial Fortress,4.49,M13,Rare
Sunpetal Grove,4.49,M13,Rare
Thundermaw Hellkite,4.22,M13,Mythic
Rhox Faithmender,4.13,M13,Rare
Reliquary Tower,4.04,M13,Uncommon
Ajani Caller of the Pride,4.00,M13,Mythic
Rootbound Crag,3.92,M13,Rare
Reverberate,3.76,M13,Rare
Master of the Pearl Trident,3.22,M13,Rare
Boundless Realms,3.11,M13,Rare
Slumbering Dragon,3.00,M13,Rare
Cathedral of War,2.90,M13,Rare
Stuffy Doll,2.81,M13,Rare
Yeva Natures Herald,2.69,M13,Rare
Faiths Reward,2.12,M13,Rare
Elderscale Wurm,2.07,M13,Mythic
Garruk Primal Hunter,2.02,M13,Mythic
Diabolic Revelation,2.00,M13,Rare
Farseek,2.00,M13,Common
Chandra the Firebrand,1.96,M13,Mythic
Mutilate,1.77,M13,Rare
Staff of Nin,1.75,M13,Rare
Clock of Omens,1.44,M13,Uncommon
Door to Nothingness,1.43,M13,Rare
Elvish Archdruid,1.29,M13,Rare
Rancor,1.15,M13,Uncommon
Serra Avenger,0.94,M13,Rare
Sands of Delirium,0.89,M13,Rare
Serra Avatar,0.83,M13,Mythic
Intrepid Hero,0.82,M13,Rare
Elixir of Immortality,0.75,M13,Uncommon
Trading Post,0.75,M13,Rare
Nefarox Overlord of Grixis,0.71,M13,Rare
Disciple of Bolas,0.68,M13,Rare
Captain of the Watch,0.67,M13,Rare
Fungal Sprouting,0.62,M13,Uncommon
Thragtusk,0.59,M13,Rare
Odric Master Tactician,0.58,M13,Rare
Arbor Elf,0.57,M13,Common
Ring of Kalonia,0.55,M13,Uncommon
Clone,0.50,M13,Rare
Redirect,0.50,M13,Rare
Ring of Xathrid,0.50,M13,Uncommon
Stormtide Leviathan,0.50,M13,Rare
Talrand Sky Summoner,0.50,M13,Rare
Tormods Crypt,0.50,M13,Uncommon
Jaces Phantasm,0.49,M13,Uncommon
Planar Cleansing,0.49,M13,Rare
Silklash Spider,0.49,M13,Rare
Spelltwine,0.49,M13,Rare
Ground Seal,0.48,M13,Rare
Phylactery Lich,0.47,M13,Rare
Fog Bank,0.43,M13,Uncommon
Predatory Rampage,0.42,M13,Rare
Vampire Nighthawk,0.42,M13,Uncommon
Healer of the Pride,0.40,M13,Uncommon
Hellion Crucible,0.40,M13,Rare
Rewind,0.40,M13,Uncommon
Wits End,0.40,M13,Rare
Battle of Wits,0.39,M13,Rare
Magmaquake,0.39,M13,Rare
Oblivion Ring,0.39,M13,Uncommon
Sphinx of Uthuun,0.39,M13,Rare
Void Stalker,0.39,M13,Rare
Firewing Phoenix,0.38,M13,Rare
Quirion Dryad,0.38,M13,Rare
Touch of the Eternal,0.38,M13,Rare
Blood Reckoning,0.36,M13,Uncommon
Xathrid Gorgon,0.36,M13,Rare
Archaeomancer,0.35,M13,Common
Mwonvuli Beast Tracker,0.35,M13,Uncommon
Shimian Specter,0.35,M13,Rare
Hamletback Goliath,0.34,M13,Rare
Krenkos Command,0.34,M13,Common
Mindclaw Shaman,0.34,M13,Uncommon
Sign in Blood,0.34,M13,Common
Augur of Bolas,0.32,M13,Uncommon
Mind Sculpt,0.32,M13,Common
Arms Dealer,0.31,M13,Uncommon
Ring of Evos Isle,0.31,M13,Uncommon
Knight of Glory,0.30,M13,Uncommon
Garruks Packleader,0.29,M13,Uncommon
Ring of Thune,0.29,M13,Uncommon
Acidic Slime,0.28,M13,Uncommon
Rangers Path,0.28,M13,Common
Gem of Becoming,0.26,M13,Uncommon
Mark of Mutiny,0.26,M13,Uncommon
Sleep,0.26,M13,Uncommon
Ajanis Sunstriker,0.25,M13,Common
Angelic Benediction,0.25,M13,Uncommon
Arctic Aven,0.25,M13,Uncommon
Chronomaton,0.25,M13,Uncommon
Cleaver Riot,0.25,M13,Uncommon
Courtly Provocateur,0.25,M13,Uncommon
Crusader of Odric,0.25,M13,Uncommon
Deadly Recluse,0.25,M13,Common
Evolving Wilds,0.25,M13,Common
Flinthoof Boar,0.25,M13,Uncommon
Fog,0.25,M13,Common
Harbor Bandit,0.25,M13,Uncommon
Knight of Infamy,0.25,M13,Uncommon
Murder,0.25,M13,Common
Negate,0.25,M13,Common
Primal Clay,0.25,M13,Uncommon
Prized Elephant,0.25,M13,Uncommon
Revive,0.25,M13,Uncommon
Ring of Valkas,0.25,M13,Uncommon
Roaring Primadox,0.25,M13,Uncommon
Searing Spear,0.25,M13,Common
Serra Angel,0.25,M13,Uncommon
Switcheroo,0.25,M13,Uncommon
Talrands Invocation,0.25,M13,Uncommon
Tormented Soul,0.25,M13,Common
War Priest of Thune,0.25,M13,Uncommon
Wild Guess,0.25,M13,Common
Angels Mercy,0.24,M13,Common
Bloodthrone Vampire,0.24,M13,Common
Cower in Fear,0.24,M13,Uncommon
Crimson Muckwader,0.24,M13,Uncommon
Duskdale Wurm,0.24,M13,Uncommon
Duskmantle Prowler,0.24,M13,Uncommon
Furnace Whelp,0.24,M13,Uncommon
Jayemdae Tome,0.24,M13,Uncommon
Kitesail,0.24,M13,Uncommon
Phyrexian Hulk,0.24,M13,Uncommon
Public Execution,0.24,M13,Uncommon
Rain of Blades,0.24,M13,Uncommon
Ravenous Rats,0.24,M13,Common
Veilborn Ghoul,0.24,M13,Uncommon
Bond Beetle,0.23,M13,Common
Elvish Visionary,0.23,M13,Common
Flames of the Firebrand,0.23,M13,Uncommon
Rise from the Grave,0.23,M13,Uncommon
Torch Fiend,0.23,M13,Uncommon
Unsummon,0.23,M13,Common
Kraken Hatchling,0.22,M13,Common
Naturalize,0.22,M13,Common
Tricks of the Trade,0.22,M13,Common
Volcanic Geyser,0.22,M13,Uncommon
War Falcon,0.22,M13,Common
Attended Knight,0.21,M13,Common
Duress,0.21,M13,Common
Duty-Bound Dead,0.21,M13,Common
Craterize,0.20,M13,Common
Disentomb,0.20,M13,Common
Divination,0.20,M13,Common
Dragon Hatchling,0.20,M13,Common
Essence Scatter,0.20,M13,Common
Faerie Invaders,0.20,M13,Common
Goblin Arsonist,0.20,M13,Common
Goblin Battle Jester,0.20,M13,Common
Harbor Serpent,0.20,M13,Common
Index,0.20,M13,Common
Lilianas Shade,0.20,M13,Common
Mark of the Vampire,0.20,M13,Common
Merfolk of the Pearl Trident,0.20,M13,Common
Pillarfield Ox,0.20,M13,Common
Serpents Gift,0.20,M13,Common
Show of Valor,0.20,M13,Common
Silvercoat Lion,0.20,M13,Common
Wind Drake,0.20,M13,Common
Aven Squire,0.19,M13,Common
Bloodhunter Bat,0.19,M13,Common
Captains Call,0.19,M13,Common
Divine Favor,0.19,M13,Common
Divine Verdict,0.19,M13,Common
Downpour,0.19,M13,Common
Encrust,0.19,M13,Common
Erase,0.19,M13,Common
Glorious Charge,0.19,M13,Common
Guardian Lions,0.19,M13,Common
Guardians of Akrasa,0.19,M13,Common
Plummet,0.19,M13,Common
Prey Upon,0.19,M13,Common
Primal Huntbeast,0.19,M13,Common
Rummaging Goblin,0.19,M13,Common
Safe Passage,0.19,M13,Common
Scroll Thief,0.19,M13,Common
Servant of Nefarox,0.19,M13,Common
Smelt,0.19,M13,Common
Timberpack Wolf,0.19,M13,Common
Titanic Growth,0.19,M13,Common
Vedalken Entrancer,0.19,M13,Common
Vile Rebirth,0.19,M13,Common
Volcanic Strength,0.19,M13,Common
Walking Corpse,0.19,M13,Common
Warclamp Mastiff,0.19,M13,Common
Battleflight Eagle,0.18,M13,Common
Bountiful Harvest,0.18,M13,Common
Crippling Blight,0.18,M13,Common
Essence Drain,0.18,M13,Common
Giant Scorpion,0.18,M13,Common
Hydrosurge,0.18,M13,Common
Kindled Fury,0.18,M13,Common
Mind Rot,0.18,M13,Common
Mogg Flunkies,0.18,M13,Common
Sentinel Spider,0.18,M13,Common
Spiked Baloth,0.18,M13,Common
Trumpet Blast,0.18,M13,Common
Turn to Slag,0.18,M13,Common
Yevas Forcemage,0.18,M13,Common
Zombie Goliath,0.18,M13,Common
Bladetusk Boar,0.17,M13,Common
Centaur Courser,0.17,M13,Common
Chandras Fury,0.17,M13,Common
Dark Favor,0.17,M13,Common
Griffin Protector,0.17,M13,Common
Pacifism,0.17,M13,Common
Reckless Brute,0.17,M13,Common
Wall of Fire,0.17,M13,Common
Watercourser,0.17,M13,Common
Welkin Tern,0.17,M13,Common
Canyon Minotaur,0.16,M13,Common
Vastwood Gorger,0.16,M13,Common
Fire Elemental,0.15,M13,Common
Omniscience,1.64,M13,Mythic
Rancor,1.51,M13,Uncommon
Garruk Primal Hunter,0.40,M13,Mythic
Tormods Crypt,0.19,M13,Uncommon
Krenko Mob Boss,0.18,M13,Rare
Thragtusk,0.16,M13,Rare
Master of the Pearl Trident,0.15,M13,Rare
Liliana of the Dark Realms,0.12,M13,Mythic
Sublime Archangel,0.11,M13,Mythic
Primordial Hydra,0.08,M13,Mythic
Ajani Caller of the Pride,0.06,M13,Mythic
Thundermaw Hellkite,0.05,M13,Mythic
Acidic Slime,0.04,M13,Uncommon
Angelic Benediction,0.04,M13,Uncommon
Bloodhunter Bat,0.04,M13,Common
Cower in Fear,0.04,M13,Uncommon
Crusader of Odric,0.04,M13,Uncommon
Duskmantle Prowler,0.04,M13,Uncommon
Erase,0.04,M13,Common
Flames of the Firebrand,0.04,M13,Uncommon
Gem of Becoming,0.04,M13,Uncommon
Giant Scorpion,0.04,M13,Common
Goblin Arsonist,0.04,M13,Common
Goblin Battle Jester,0.04,M13,Common
Guardians of Akrasa,0.04,M13,Common
Index,0.04,M13,Common
Kraken Hatchling,0.04,M13,Common
Mark of Mutiny,0.04,M13,Uncommon
Merfolk of the Pearl Trident,0.04,M13,Common
Mogg Flunkies,0.04,M13,Common
Primal Huntbeast,0.04,M13,Common
Prized Elephant,0.04,M13,Uncommon
Rise from the Grave,0.04,M13,Uncommon
Rummaging Goblin,0.04,M13,Common
Servant of Nefarox,0.04,M13,Common
Show of Valor,0.04,M13,Common
Talrands Invocation,0.04,M13,Uncommon
Timberpack Wolf,0.04,M13,Common
Veilborn Ghoul,0.04,M13,Uncommon
Volcanic Geyser,0.04,M13,Uncommon
Angels Mercy,0.03,M13,Common
Attended Knight,0.03,M13,Common
Aven Squire,0.03,M13,Common
Battleflight Eagle,0.03,M13,Common
Bladetusk Boar,0.03,M13,Common
Bountiful Harvest,0.03,M13,Common
Canyon Minotaur,0.03,M13,Common
Captains Call,0.03,M13,Common
Centaur Courser,0.03,M13,Common
Crimson Muckwader,0.03,M13,Uncommon
Crippling Blight,0.03,M13,Common
Dark Favor,0.03,M13,Common
Disentomb,0.03,M13,Common
Divine Favor,0.03,M13,Common
Divine Verdict,0.03,M13,Common
Downpour,0.03,M13,Common
Dragon Hatchling,0.03,M13,Common
Duress,0.03,M13,Common
Duskdale Wurm,0.03,M13,Uncommon
Elixir of Immortality,0.03,M13,Uncommon
Elvish Visionary,0.03,M13,Common
Essence Drain,0.03,M13,Common
Essence Scatter,0.03,M13,Common
Faerie Invaders,0.03,M13,Common
Fire Elemental,0.03,M13,Common
Furnace Whelp,0.03,M13,Uncommon
Garruks Packleader,0.03,M13,Uncommon
Glorious Charge,0.03,M13,Common
Griffin Protector,0.03,M13,Common
Guardian Lions,0.03,M13,Common
Harbor Serpent,0.03,M13,Common
Hydrosurge,0.03,M13,Common
Jayemdae Tome,0.03,M13,Uncommon
Kindled Fury,0.03,M13,Common
Knight of Infamy,0.03,M13,Uncommon
Mind Rot,0.03,M13,Common
Naturalize,0.03,M13,Common
Pacifism,0.03,M13,Common
Phyrexian Hulk,0.03,M13,Uncommon
Pillarfield Ox,0.03,M13,Common
Plummet,0.03,M13,Common
Primal Clay,0.03,M13,Uncommon
Public Execution,0.03,M13,Uncommon
Rain of Blades,0.03,M13,Uncommon
Reliquary Tower,0.03,M13,Uncommon
Safe Passage,0.03,M13,Common
Scroll Thief,0.03,M13,Common
Searing Spear,0.03,M13,Common
Serra Angel,0.03,M13,Uncommon
Sign in Blood,0.03,M13,Common
Silvercoat Lion,0.03,M13,Common
Sleep,0.03,M13,Uncommon
Spiked Baloth,0.03,M13,Common
Switcheroo,0.03,M13,Uncommon
Titanic Growth,0.03,M13,Common
Tormented Soul,0.03,M13,Common
Tricks of the Trade,0.03,M13,Common
Trumpet Blast,0.03,M13,Common
Turn to Slag,0.03,M13,Common
Vastwood Gorger,0.03,M13,Common
Vedalken Entrancer,0.03,M13,Common
Walking Corpse,0.03,M13,Common
War Priest of Thune,0.03,M13,Uncommon
Watercourser,0.03,M13,Common
Wind Drake,0.03,M13,Common
Ajanis Sunstriker,0.02,M13,Common
Akromas Memorial,0.02,M13,Mythic
Arbor Elf,0.02,M13,Common
Archaeomancer,0.02,M13,Common
Arctic Aven,0.02,M13,Uncommon
Arms Dealer,0.02,M13,Uncommon
Augur of Bolas,0.02,M13,Uncommon
Blood Reckoning,0.02,M13,Uncommon
Bloodthrone Vampire,0.02,M13,Common
Bond Beetle,0.02,M13,Common
Chandras Fury,0.02,M13,Common
Chronomaton,0.02,M13,Uncommon
Cleaver Riot,0.02,M13,Uncommon
Clock of Omens,0.02,M13,Uncommon
Courtly Provocateur,0.02,M13,Uncommon
Craterize,0.02,M13,Common
Deadly Recluse,0.02,M13,Common
Divination,0.02,M13,Common
Dragonskull Summit,0.02,M13,Rare
Drowned Catacomb,0.02,M13,Rare
Duty-Bound Dead,0.02,M13,Common
Elderscale Wurm,0.02,M13,Mythic
Elvish Archdruid,0.02,M13,Rare
Encrust,0.02,M13,Common
Evolving Wilds,0.02,M13,Common
Farseek,0.02,M13,Common
Firewing Phoenix,0.02,M13,Rare
Flinthoof Boar,0.02,M13,Uncommon
Fog Bank,0.02,M13,Uncommon
Fog,0.02,M13,Common
Fungal Sprouting,0.02,M13,Uncommon
Glacial Fortress,0.02,M13,Rare
Harbor Bandit,0.02,M13,Uncommon
Healer of the Pride,0.02,M13,Uncommon
Jaces Phantasm,0.02,M13,Uncommon
Jace Memory Adept,0.02,M13,Mythic
Kitesail,0.02,M13,Uncommon
Knight of Glory,0.02,M13,Uncommon
Krenkos Command,0.02,M13,Common
Lilianas Shade,0.02,M13,Common
Mark of the Vampire,0.02,M13,Common
Mind Sculpt,0.02,M13,Common
Mindclaw Shaman,0.02,M13,Uncommon
Murder,0.02,M13,Common
Mwonvuli Beast Tracker,0.02,M13,Uncommon
Negate,0.02,M13,Common
Nicol Bolas Planeswalker,0.02,M13,Mythic
Oblivion Ring,0.02,M13,Uncommon
Planar Cleansing,0.02,M13,Rare
Prey Upon,0.02,M13,Common
Quirion Dryad,0.02,M13,Rare
Rangers Path,0.02,M13,Common
Ravenous Rats,0.02,M13,Common
Reckless Brute,0.02,M13,Common
Revive,0.02,M13,Uncommon
Rewind,0.02,M13,Uncommon
Ring of Evos Isle,0.02,M13,Uncommon
Ring of Kalonia,0.02,M13,Uncommon
Ring of Thune,0.02,M13,Uncommon
Ring of Valkas,0.02,M13,Uncommon
Ring of Xathrid,0.02,M13,Uncommon
Roaring Primadox,0.02,M13,Uncommon
Sentinel Spider,0.02,M13,Common
Serpents Gift,0.02,M13,Common
Smelt,0.02,M13,Common
Sunpetal Grove,0.02,M13,Rare
Talrand Sky Summoner,0.02,M13,Rare
Torch Fiend,0.02,M13,Uncommon
Unsummon,0.02,M13,Common
Vampire Nighthawk,0.02,M13,Uncommon
Vampire Nocturnus,0.02,M13,Mythic
Vile Rebirth,0.02,M13,Common
Void Stalker,0.02,M13,Rare
Volcanic Strength,0.02,M13,Common
